Date,Location,Store_ID,Product_Category,Product_ID,Product_Name,Units_Sold,Unit_Price,Discount_Offered (%),Payment_Method,Customer_Age_Group,Customer_Gender,Sales_Representative_ID,Customer_Rating
23-08-2023,Mumbai,CROMA-6081,Home Appliances,P-65701,Home Appliances 6,7,36545.2,5,Cash,46-60,Non-Binary,SR-143,4.3
26-08-2023,Pune,CROMA-6789,Home Appliances,P-92048,Home Appliances 14,5,32736.14,15,EMI,26-35,Male,SR-733,3.8
13-08-2023,Kolkata,CROMA-5411,Mobile Phones,P-11947,Mobile Phones 5,1,24372.87,0,Cash,26-35,Non-Binary,SR-682,3.7
24-08-2023,Chennai,CROMA-3968,Laptops,P-16110,Laptops 20,10,39609.21,5,UPI,18-25,Male,SR-985,4
12-08-2023,Chennai,CROMA-6111,Laptops,P-99001,Laptops 2,10,46833.92,0,Debit Card,46-60,Female,SR-816,4.1
24-08-2023,Chennai,CROMA-4768,Laptops,P-89742,Laptops 14,3,45566.82,0,Credit Card,46-60,Non-Binary,SR-166,4.1
19-08-2023,Hyderabad,CROMA-5481,Mobile Phones,P-26247,Mobile Phones 20,4,21603.62,0,Cash,26-35,Male,SR-992,3.6
27-08-2023,Pune,CROMA-6955,Cameras,P-57105,Cameras 10,1,39885.4,15,Credit Card,36-45,Female,SR-166,3.4
05-08-2023,Hyderabad,CROMA-6987,Home Appliances,P-75942,Home Appliances 8,1,27102.52,15,Debit Card,46-60,Male,SR-427,4.7
16-08-2023,Pune,CROMA-1190,Televisions,P-81159,Televisions 20,1,27830.8,15,EMI,18-25,Male,SR-946,4.2
21-08-2023,Kolkata,CROMA-5637,Cameras,P-49786,Cameras 12,7,5685.7,5,UPI,36-45,Female,SR-511,4.8
07-08-2023,Chennai,CROMA-7060,Home Appliances,P-91155,Home Appliances 2,2,9872.66,0,EMI,26-35,Female,SR-264,3.9
18-08-2023,Chennai,CROMA-6663,Cameras,P-40153,Cameras 12,3,17049.97,5,UPI,18-25,Non-Binary,SR-307,3.5
12-08-2023,Delhi,CROMA-2666,Televisions,P-64551,Televisions 9,9,28000.71,0,UPI,46-60,Female,SR-854,4.9
19-08-2023,Hyderabad,CROMA-2132,Cameras,P-86436,Cameras 1,7,24720.47,5,Cash,18-25,Male,SR-840,3.8
16-08-2023,Mumbai,CROMA-4089,Home Appliances,P-31064,Home Appliances 19,9,18157.31,10,Cash,46-60,Non-Binary,SR-589,3.1
27-09-2023,Pune,CROMA-9948,Cameras,P-55775,Cameras 3,3,33092.68,0,Debit Card,26-35,Male,SR-669,4.8
21-09-2023,Delhi,CROMA-6562,Laptops,P-43175,Laptops 11,8,46602.36,0,EMI,46-60,Female,SR-777,3.3
16-09-2023,Pune,CROMA-4349,Home Appliances,P-83505,Home Appliances 12,1,20365.59,0,EMI,26-35,Female,SR-991,3.9
18-09-2023,Kolkata,CROMA-5057,Cameras,P-62664,Cameras 14,7,28808.97,10,Debit Card,26-35,Non-Binary,SR-150,3.1
21-09-2023,Ahmedabad,CROMA-6802,Laptops,P-38830,Laptops 4,6,19027.99,5,UPI,36-45,Non-Binary,SR-203,3.4
06-09-2023,Bangalore,CROMA-7169,Cameras,P-63303,Cameras 18,7,9740.98,15,Credit Card,46-60,Non-Binary,SR-325,4.6
14-09-2023,Pune,CROMA-6569,Cameras,P-37020,Cameras 5,8,38383.5,15,UPI,26-35,Male,SR-567,3.2
20-09-2023,Bangalore,CROMA-4351,Laptops,P-73527,Laptops 5,3,29780.07,5,UPI,18-25,Non-Binary,SR-748,4.3
09-09-2023,Chennai,CROMA-6972,Laptops,P-68656,Laptops 9,6,37361.55,10,UPI,36-45,Male,SR-796,3.6
23-09-2023,Delhi,CROMA-5088,Cameras,P-88243,Cameras 7,8,30533.74,0,Credit Card,36-45,Non-Binary,SR-992,3.6
06-09-2023,Ahmedabad,CROMA-1372,Home Appliances,P-90175,Home Appliances 11,5,49818.03,10,EMI,18-25,Female,SR-827,3.3
11-09-2023,Pune,CROMA-7110,Mobile Phones,P-47048,Mobile Phones 16,6,9114.58,0,UPI,26-35,Male,SR-350,3.7
02-09-2023,Bangalore,CROMA-1049,Televisions,P-57944,Televisions 6,7,41565.58,0,Cash,36-45,Male,SR-369,3.4
03-09-2023,Ahmedabad,CROMA-7975,Home Appliances,P-34157,Home Appliances 5,3,24293.99,0,Credit Card,46-60,Female,SR-171,3.8
07-09-2023,Kolkata,CROMA-2895,Laptops,P-73114,Laptops 15,5,39719.74,0,EMI,18-25,Female,SR-951,4.5
20-09-2023,Mumbai,CROMA-9222,Home Appliances,P-42939,Home Appliances 13,9,9419.42,15,EMI,26-35,Non-Binary,SR-592,4.4
15-09-2023,Bangalore,CROMA-8886,Home Appliances,P-71028,Home Appliances 6,10,44099.21,0,Debit Card,46-60,Male,SR-972,3.9
15-09-2023,Ahmedabad,CROMA-1548,Mobile Phones,P-18346,Mobile Phones 18,3,21643.79,10,Debit Card,18-25,Non-Binary,SR-592,4.8
24-09-2023,Pune,CROMA-6461,Cameras,P-98407,Cameras 12,7,41704.4,10,Cash,26-35,Female,SR-863,3.6
23-09-2023,Kolkata,CROMA-8030,Mobile Phones,P-91782,Mobile Phones 10,6,19433.39,5,Debit Card,26-35,Female,SR-959,3.8
28-09-2023,Mumbai,CROMA-4773,Televisions,P-10097,Televisions 11,10,21821.42,10,Debit Card,26-35,Male,SR-787,4.5
04-09-2023,Kolkata,CROMA-7045,Televisions,P-64322,Televisions 16,5,41643.78,15,UPI,26-35,Female,SR-297,4.4
11-09-2023,Bangalore,CROMA-8467,Laptops,P-23364,Laptops 1,6,25802.05,15,Debit Card,46-60,Non-Binary,SR-305,4.4
06-09-2023,Bangalore,CROMA-7498,Laptops,P-41928,Laptops 19,6,9206.87,15,Cash,46-60,Male,SR-727,4.2
14-09-2023,Mumbai,CROMA-1760,Home Appliances,P-89476,Home Appliances 5,9,38672.11,15,EMI,46-60,Female,SR-881,4.9
06-09-2023,Hyderabad,CROMA-6008,Cameras,P-62476,Cameras 18,8,11210.61,0,EMI,18-25,Non-Binary,SR-144,3.4
05-09-2023,Chennai,CROMA-3914,Home Appliances,P-97497,Home Appliances 13,4,14869.53,5,Cash,36-45,Male,SR-929,4.8
23-09-2023,Pune,CROMA-4948,Televisions,P-13281,Televisions 9,3,42904.82,10,Debit Card,36-45,Non-Binary,SR-151,4.5
26-09-2023,Chennai,CROMA-7049,Laptops,P-83725,Laptops 12,2,42467.77,10,UPI,36-45,Non-Binary,SR-324,4.1
01-09-2023,Chennai,CROMA-3739,Home Appliances,P-95128,Home Appliances 13,1,22365.96,0,Cash,18-25,Female,SR-207,5
23-09-2023,Bangalore,CROMA-5775,Televisions,P-89445,Televisions 10,10,27559.23,5,UPI,18-25,Non-Binary,SR-237,4.5
20-09-2023,Bangalore,CROMA-8349,Cameras,P-75535,Cameras 12,5,48633.95,10,Credit Card,18-25,Non-Binary,SR-491,3.4
11-09-2023,Delhi,CROMA-3138,Mobile Phones,P-46078,Mobile Phones 18,3,19756.69,15,Cash,46-60,Non-Binary,SR-230,4.4
03-09-2023,Mumbai,CROMA-7230,Cameras,P-16924,Cameras 1,2,13568.33,15,Cash,36-45,Female,SR-721,4.2
06-09-2023,Ahmedabad,CROMA-2014,Cameras,P-21763,Cameras 1,5,12259.3,10,Debit Card,26-35,Female,SR-819,3.7
20-09-2023,Chennai,CROMA-1059,Mobile Phones,P-45540,Mobile Phones 13,6,33109.6,5,EMI,36-45,Female,SR-412,4.9
13-09-2023,Pune,CROMA-1707,Televisions,P-70787,Televisions 16,8,24772.83,0,UPI,26-35,Male,SR-716,4.1
03-09-2023,Ahmedabad,CROMA-3161,Mobile Phones,P-49927,Mobile Phones 15,6,27557.18,0,EMI,36-45,Non-Binary,SR-969,4.9
11-09-2023,Ahmedabad,CROMA-8368,Home Appliances,P-51461,Home Appliances 12,10,40748.7,10,EMI,36-45,Male,SR-129,3.1
09-09-2023,Ahmedabad,CROMA-3226,Televisions,P-29243,Televisions 18,9,29243.6,5,Credit Card,36-45,Female,SR-492,4.6
13-09-2023,Bangalore,CROMA-8033,Cameras,P-35641,Cameras 13,5,17890.09,5,EMI,36-45,Female,SR-771,3.7
24-09-2023,Chennai,CROMA-9666,Televisions,P-31189,Televisions 2,3,39172.98,5,Credit Card,26-35,Female,SR-123,4.8
13-09-2023,Ahmedabad,CROMA-5407,Laptops,P-15046,Laptops 14,6,12278.8,0,Cash,18-25,Female,SR-662,4.5
04-09-2023,Kolkata,CROMA-4338,Cameras,P-18109,Cameras 6,2,26133.71,5,UPI,18-25,Female,SR-723,4.3
05-09-2023,Pune,CROMA-8745,Laptops,P-95021,Laptops 15,2,34474.21,5,Cash,18-25,Non-Binary,SR-592,3.1
01-09-2023,Kolkata,CROMA-4060,Laptops,P-85099,Laptops 8,4,7964.27,10,EMI,26-35,Female,SR-263,3.8
28-09-2023,Hyderabad,CROMA-7730,Home Appliances,P-43826,Home Appliances 15,10,5301.1,10,Credit Card,18-25,Female,SR-889,3.8
18-09-2023,Delhi,CROMA-8553,Laptops,P-12853,Laptops 8,9,35569.67,0,EMI,18-25,Female,SR-623,3.8
02-09-2023,Kolkata,CROMA-3336,Televisions,P-75719,Televisions 17,7,16560.31,15,Credit Card,36-45,Male,SR-969,3.3
20-09-2023,Kolkata,CROMA-1657,Televisions,P-97557,Televisions 10,1,29157.01,0,Debit Card,18-25,Female,SR-342,4.6
21-09-2023,Pune,CROMA-1157,Televisions,P-19298,Televisions 9,3,13586.61,5,EMI,26-35,Non-Binary,SR-874,3.1
04-09-2023,Pune,CROMA-6270,Cameras,P-25675,Cameras 10,5,9919.54,15,UPI,36-45,Non-Binary,SR-594,3
13-09-2023,Kolkata,CROMA-2165,Mobile Phones,P-79681,Mobile Phones 2,1,37630.77,0,EMI,36-45,Non-Binary,SR-121,4.2
14-09-2023,Pune,CROMA-5023,Televisions,P-11232,Televisions 4,2,48978.73,10,Credit Card,26-35,Female,SR-353,3.4
13-09-2023,Pune,CROMA-3670,Cameras,P-26912,Cameras 1,1,6479.65,10,Debit Card,36-45,Female,SR-942,3.5
09-09-2023,Delhi,CROMA-7361,Home Appliances,P-54053,Home Appliances 11,4,42023.82,5,Credit Card,36-45,Male,SR-435,4.5
25-09-2023,Ahmedabad,CROMA-9632,Home Appliances,P-96858,Home Appliances 13,8,35780.33,15,EMI,18-25,Female,SR-263,4.8
07-09-2023,Pune,CROMA-2095,Home Appliances,P-60102,Home Appliances 7,6,10376.05,10,UPI,18-25,Non-Binary,SR-562,3.7
23-09-2023,Hyderabad,CROMA-8654,Home Appliances,P-81968,Home Appliances 8,9,48798.36,10,EMI,26-35,Male,SR-576,4.5
15-09-2023,Hyderabad,CROMA-6706,Home Appliances,P-60822,Home Appliances 3,2,20914.49,5,EMI,18-25,Male,SR-740,4.2
11-09-2023,Bangalore,CROMA-7415,Cameras,P-56838,Cameras 9,10,31124.78,5,Credit Card,26-35,Female,SR-804,5
07-09-2023,Pune,CROMA-8870,Televisions,P-98371,Televisions 8,5,46234.41,10,UPI,18-25,Male,SR-822,3.8
03-09-2023,Mumbai,CROMA-9396,Laptops,P-71102,Laptops 17,10,44302.13,10,Debit Card,18-25,Non-Binary,SR-490,3.7
05-09-2023,Chennai,CROMA-2187,Cameras,P-61753,Cameras 18,3,30754.29,15,UPI,36-45,Female,SR-729,4.3
17-09-2023,Delhi,CROMA-3400,Cameras,P-62334,Cameras 12,8,40868.08,15,Debit Card,26-35,Non-Binary,SR-592,4.8
25-09-2023,Ahmedabad,CROMA-1703,Laptops,P-36330,Laptops 9,4,42600.87,10,Cash,46-60,Male,SR-249,4.9
18-09-2023,Bangalore,CROMA-3994,Laptops,P-52667,Laptops 14,9,36143.13,5,Credit Card,46-60,Female,SR-658,3.6
11-09-2023,Mumbai,CROMA-2702,Laptops,P-54243,Laptops 9,5,16218.61,15,Cash,26-35,Female,SR-465,3.7
06-09-2023,Chennai,CROMA-4878,Home Appliances,P-93734,Home Appliances 6,1,42492.15,5,EMI,46-60,Female,SR-359,4.8
01-09-2023,Delhi,CROMA-9891,Home Appliances,P-29459,Home Appliances 5,3,49107.1,0,UPI,26-35,Female,SR-128,4.8
17-09-2023,Hyderabad,CROMA-6882,Mobile Phones,P-49154,Mobile Phones 18,7,44869.77,15,EMI,46-60,Male,SR-654,3.1
16-09-2023,Pune,CROMA-4323,Mobile Phones,P-79896,Mobile Phones 16,6,45513.25,15,Credit Card,36-45,Non-Binary,SR-499,4.9
21-09-2023,Delhi,CROMA-8913,Laptops,P-39708,Laptops 18,2,40248.3,10,EMI,18-25,Male,SR-301,4.8
27-09-2023,Kolkata,CROMA-8065,Laptops,P-82593,Laptops 19,6,14618.73,10,Debit Card,36-45,Female,SR-806,4.9
23-09-2023,Bangalore,CROMA-9861,Televisions,P-58181,Televisions 3,9,25340.29,10,EMI,36-45,Male,SR-335,4.1
28-09-2023,Bangalore,CROMA-5115,Mobile Phones,P-82086,Mobile Phones 7,8,31342.49,5,EMI,46-60,Non-Binary,SR-375,3.9
11-09-2023,Hyderabad,CROMA-3133,Home Appliances,P-74541,Home Appliances 17,4,38399.7,0,EMI,18-25,Female,SR-546,3.7
08-09-2023,Hyderabad,CROMA-5709,Laptops,P-46341,Laptops 7,1,30464.33,0,EMI,36-45,Non-Binary,SR-453,3.9
15-09-2023,Kolkata,CROMA-5806,Mobile Phones,P-65851,Mobile Phones 17,2,23250.15,0,Credit Card,26-35,Female,SR-436,3.5
21-09-2023,Ahmedabad,CROMA-5160,Televisions,P-71813,Televisions 19,7,48330.81,5,Cash,46-60,Non-Binary,SR-155,3.5
10-09-2023,Mumbai,CROMA-5972,Cameras,P-24040,Cameras 6,2,18594.84,5,Credit Card,46-60,Non-Binary,SR-817,4.3
02-09-2023,Bangalore,CROMA-7733,Mobile Phones,P-47533,Mobile Phones 8,7,47833.32,5,Cash,36-45,Female,SR-870,3.8
13-09-2023,Delhi,CROMA-2020,Home Appliances,P-89219,Home Appliances 20,9,41814.11,15,Cash,46-60,Non-Binary,SR-482,4.8
26-09-2023,Kolkata,CROMA-3504,Home Appliances,P-70957,Home Appliances 12,6,34113.26,0,UPI,26-35,Non-Binary,SR-496,3.7
22-09-2023,Delhi,CROMA-4569,Home Appliances,P-14475,Home Appliances 14,10,15421.53,0,Debit Card,18-25,Male,SR-377,3.8
17-09-2023,Kolkata,CROMA-4641,Laptops,P-87698,Laptops 12,8,44719.57,15,Cash,26-35,Female,SR-603,3.3
13-09-2023,Mumbai,CROMA-5946,Cameras,P-83803,Cameras 9,4,45488.26,10,Cash,46-60,Female,SR-927,4.8
08-09-2023,Mumbai,CROMA-1115,Laptops,P-45956,Laptops 17,3,49564.73,15,EMI,18-25,Female,SR-385,4.8
15-09-2023,Pune,CROMA-5800,Mobile Phones,P-35174,Mobile Phones 15,3,26815.09,0,Credit Card,26-35,Male,SR-129,4.1
24-09-2023,Chennai,CROMA-8822,Mobile Phones,P-37672,Mobile Phones 4,2,44208.99,5,Debit Card,18-25,Female,SR-220,4.6
21-09-2023,Delhi,CROMA-2310,Laptops,P-90349,Laptops 10,1,5018.24,10,Credit Card,36-45,Female,SR-399,4.9
06-09-2023,Kolkata,CROMA-7325,Home Appliances,P-61736,Home Appliances 15,2,46090.42,15,Cash,18-25,Non-Binary,SR-127,4.6
10-09-2023,Mumbai,CROMA-8114,Laptops,P-56452,Laptops 11,5,42557.27,0,Debit Card,18-25,Female,SR-600,3.3
07-09-2023,Delhi,CROMA-7255,Televisions,P-30018,Televisions 13,4,20029.07,0,EMI,18-25,Male,SR-287,4.3
14-09-2023,Bangalore,CROMA-6889,Televisions,P-43516,Televisions 3,6,22061.38,5,EMI,26-35,Non-Binary,SR-232,3.3
25-09-2023,Ahmedabad,CROMA-2108,Laptops,P-91442,Laptops 2,4,14135.82,0,EMI,26-35,Non-Binary,SR-690,3.8
17-09-2023,Bangalore,CROMA-9718,Home Appliances,P-40646,Home Appliances 20,8,44401.02,10,UPI,46-60,Male,SR-607,3.3
17-09-2023,Hyderabad,CROMA-6963,Home Appliances,P-77590,Home Appliances 11,1,25527.42,0,UPI,46-60,Female,SR-211,4.5
12-09-2023,Pune,CROMA-4663,Televisions,P-39930,Televisions 15,4,13783.31,15,Credit Card,18-25,Female,SR-903,4
25-09-2023,Chennai,CROMA-1572,Cameras,P-67985,Cameras 18,6,35124.55,10,EMI,26-35,Male,SR-265,4
05-10-2023,Mumbai,CROMA-1980,Home Appliances,P-93533,Home Appliances 2,5,32968.06,0,Cash,18-25,Male,SR-204,3.7
13-10-2023,Chennai,CROMA-2136,Home Appliances,P-20849,Home Appliances 9,2,19522.29,5,Credit Card,18-25,Female,SR-951,4.5
09-10-2023,Bangalore,CROMA-6907,Mobile Phones,P-40287,Mobile Phones 6,2,30310.84,0,EMI,36-45,Female,SR-911,4
09-10-2023,Mumbai,CROMA-4629,Televisions,P-82116,Televisions 7,3,27617.1,15,Cash,36-45,Male,SR-680,4.7
27-10-2023,Mumbai,CROMA-5175,Mobile Phones,P-54999,Mobile Phones 16,4,7873.98,15,Cash,18-25,Non-Binary,SR-112,4.4
14-10-2023,Bangalore,CROMA-2380,Mobile Phones,P-66692,Mobile Phones 11,7,26409.23,10,Cash,36-45,Female,SR-455,3.1
14-10-2023,Bangalore,CROMA-5634,Cameras,P-95183,Cameras 11,3,42360.64,5,Debit Card,26-35,Female,SR-639,3.4
12-10-2023,Pune,CROMA-4147,Home Appliances,P-89630,Home Appliances 7,9,29326.52,15,Debit Card,36-45,Non-Binary,SR-978,3.7
13-10-2023,Ahmedabad,CROMA-4793,Mobile Phones,P-20164,Mobile Phones 17,3,26981.5,5,Cash,26-35,Male,SR-506,4
20-10-2023,Ahmedabad,CROMA-4568,Laptops,P-50668,Laptops 16,3,33564.07,5,EMI,26-35,Non-Binary,SR-654,4.8
04-10-2023,Ahmedabad,CROMA-2641,Cameras,P-23557,Cameras 19,10,32018.29,15,Debit Card,46-60,Male,SR-868,4.1
20-10-2023,Chennai,CROMA-7393,Cameras,P-57615,Cameras 2,8,38448.03,5,Cash,46-60,Non-Binary,SR-866,3.2
05-10-2023,Chennai,CROMA-3125,Cameras,P-17826,Cameras 18,1,33300.4,0,Cash,26-35,Female,SR-327,4.9
03-10-2023,Mumbai,CROMA-4675,Laptops,P-80094,Laptops 14,5,47762.61,15,Credit Card,26-35,Male,SR-533,3.2
22-10-2023,Hyderabad,CROMA-5022,Cameras,P-40033,Cameras 7,7,12981.52,15,EMI,18-25,Male,SR-349,3.2
25-10-2023,Pune,CROMA-8300,Mobile Phones,P-35853,Mobile Phones 1,5,12783.6,15,Credit Card,36-45,Male,SR-148,3.5
03-10-2023,Mumbai,CROMA-8105,Mobile Phones,P-56010,Mobile Phones 11,5,25488.68,10,UPI,46-60,Non-Binary,SR-848,4.7
05-10-2023,Mumbai,CROMA-9376,Laptops,P-18417,Laptops 8,7,6574.09,0,EMI,36-45,Female,SR-568,4.4
21-10-2023,Delhi,CROMA-8933,Televisions,P-93095,Televisions 6,7,49348.38,5,EMI,36-45,Male,SR-549,4.1
09-10-2023,Ahmedabad,CROMA-1360,Mobile Phones,P-78595,Mobile Phones 19,7,25541.27,10,UPI,26-35,Female,SR-413,3.3
06-10-2023,Mumbai,CROMA-9515,Home Appliances,P-40192,Home Appliances 5,9,19900.27,0,EMI,26-35,Non-Binary,SR-958,4.2
05-10-2023,Hyderabad,CROMA-7146,Mobile Phones,P-61239,Mobile Phones 15,6,24684.15,15,Cash,36-45,Female,SR-141,3.9
16-10-2023,Hyderabad,CROMA-4881,Laptops,P-56767,Laptops 17,9,16602.98,5,UPI,36-45,Female,SR-957,3.1
13-10-2023,Hyderabad,CROMA-4821,Mobile Phones,P-75298,Mobile Phones 8,3,7363.38,5,Cash,36-45,Non-Binary,SR-776,3.1
13-10-2023,Delhi,CROMA-2502,Mobile Phones,P-58144,Mobile Phones 10,4,44777.05,10,Debit Card,18-25,Non-Binary,SR-352,5
14-10-2023,Mumbai,CROMA-5687,Cameras,P-12885,Cameras 9,2,14281.65,15,UPI,46-60,Non-Binary,SR-886,3
09-10-2023,Delhi,CROMA-5382,Mobile Phones,P-12998,Mobile Phones 2,2,34087.5,10,Credit Card,18-25,Non-Binary,SR-282,4.1
23-10-2023,Chennai,CROMA-7071,Cameras,P-53992,Cameras 15,6,29271.11,15,UPI,46-60,Female,SR-664,4.1
15-10-2023,Ahmedabad,CROMA-8400,Cameras,P-44346,Cameras 15,10,30558.21,15,Credit Card,18-25,Female,SR-716,3.7
24-10-2023,Pune,CROMA-5759,Televisions,P-24340,Televisions 13,1,40444.16,5,Credit Card,18-25,Female,SR-148,4.4
02-10-2023,Chennai,CROMA-7544,Home Appliances,P-89447,Home Appliances 9,4,39161.89,10,Credit Card,46-60,Male,SR-156,4.5
20-10-2023,Mumbai,CROMA-5146,Home Appliances,P-81306,Home Appliances 8,9,27255.28,0,Credit Card,46-60,Male,SR-415,4.2
17-10-2023,Ahmedabad,CROMA-7067,Televisions,P-14764,Televisions 20,6,33408.73,15,Cash,18-25,Non-Binary,SR-553,3.2
12-10-2023,Delhi,CROMA-9932,Laptops,P-87293,Laptops 2,4,25646.15,0,UPI,26-35,Non-Binary,SR-422,4.4
12-10-2023,Delhi,CROMA-5290,Mobile Phones,P-49782,Mobile Phones 17,2,24091.59,15,Credit Card,18-25,Female,SR-163,3.7
22-10-2023,Chennai,CROMA-1225,Mobile Phones,P-27382,Mobile Phones 10,3,11704.99,0,Cash,26-35,Male,SR-890,3.5
25-10-2023,Kolkata,CROMA-1963,Laptops,P-76623,Laptops 3,6,8374.15,10,Debit Card,46-60,Male,SR-261,4.7
15-10-2023,Delhi,CROMA-5870,Home Appliances,P-32906,Home Appliances 14,5,12121.34,0,Credit Card,26-35,Female,SR-967,3.5
11-10-2023,Mumbai,CROMA-8877,Televisions,P-53676,Televisions 17,5,40582.2,0,Credit Card,18-25,Male,SR-169,4
24-10-2023,Ahmedabad,CROMA-7298,Laptops,P-33539,Laptops 3,7,38643.16,5,UPI,36-45,Female,SR-694,3.1
03-10-2023,Delhi,CROMA-6492,Laptops,P-40128,Laptops 4,1,44468.1,15,UPI,46-60,Female,SR-106,3.2
20-10-2023,Bangalore,CROMA-4587,Cameras,P-29249,Cameras 3,4,46426.34,5,Cash,46-60,Non-Binary,SR-859,3.2
28-10-2023,Bangalore,CROMA-8692,Home Appliances,P-67450,Home Appliances 2,2,26258.39,5,Credit Card,18-25,Male,SR-495,4.5
12-10-2023,Kolkata,CROMA-6822,Mobile Phones,P-83174,Mobile Phones 1,9,6541.32,0,UPI,26-35,Male,SR-278,3.4
15-10-2023,Delhi,CROMA-8889,Cameras,P-71774,Cameras 8,5,36669.51,10,Cash,46-60,Female,SR-736,4.1
16-10-2023,Hyderabad,CROMA-3185,Laptops,P-97046,Laptops 3,6,11093.57,5,EMI,36-45,Female,SR-689,3.2
25-10-2023,Chennai,CROMA-7708,Laptops,P-20399,Laptops 5,9,31332.64,5,Cash,36-45,Non-Binary,SR-699,4.7
16-10-2023,Chennai,CROMA-5108,Laptops,P-69861,Laptops 3,2,14283.78,5,Debit Card,36-45,Non-Binary,SR-681,3.1
12-10-2023,Pune,CROMA-5885,Laptops,P-76495,Laptops 2,1,34916.84,15,Credit Card,46-60,Male,SR-338,4.1
19-10-2023,Ahmedabad,CROMA-2551,Televisions,P-59013,Televisions 2,9,25319.83,0,Cash,36-45,Female,SR-296,3.3
22-10-2023,Hyderabad,CROMA-9299,Home Appliances,P-67472,Home Appliances 10,1,8470.94,0,UPI,36-45,Male,SR-289,4.4
09-10-2023,Bangalore,CROMA-4511,Laptops,P-23061,Laptops 19,8,30392.79,5,Cash,26-35,Female,SR-895,3.5
20-10-2023,Kolkata,CROMA-8220,Cameras,P-94311,Cameras 5,9,26567.26,0,EMI,18-25,Female,SR-581,4.5
12-10-2023,Hyderabad,CROMA-7045,Mobile Phones,P-79433,Mobile Phones 2,7,37227.01,5,Debit Card,26-35,Non-Binary,SR-728,3.3
26-10-2023,Kolkata,CROMA-7843,Televisions,P-62740,Televisions 15,7,16791.84,10,Credit Card,26-35,Female,SR-160,5
22-10-2023,Chennai,CROMA-1841,Cameras,P-86833,Cameras 11,7,6228.36,15,UPI,46-60,Female,SR-479,4.3
13-10-2023,Delhi,CROMA-9142,Cameras,P-11604,Cameras 10,5,42590.49,0,Credit Card,26-35,Male,SR-728,4
17-10-2023,Ahmedabad,CROMA-7865,Laptops,P-42562,Laptops 18,4,11648.24,5,UPI,18-25,Non-Binary,SR-558,3.8
24-10-2023,Pune,CROMA-2541,Home Appliances,P-10352,Home Appliances 13,2,47673.58,10,UPI,36-45,Non-Binary,SR-441,4.1
17-10-2023,Bangalore,CROMA-7297,Laptops,P-72993,Laptops 13,6,26355.45,0,EMI,36-45,Male,SR-257,3.9
21-10-2023,Ahmedabad,CROMA-7903,Cameras,P-14200,Cameras 10,4,33473.23,0,UPI,46-60,Male,SR-555,4
04-10-2023,Delhi,CROMA-9641,Home Appliances,P-27439,Home Appliances 8,8,37966.25,10,EMI,18-25,Male,SR-990,3
23-10-2023,Hyderabad,CROMA-1246,Home Appliances,P-73907,Home Appliances 10,1,22101.75,10,UPI,46-60,Non-Binary,SR-475,3.4
20-10-2023,Chennai,CROMA-9967,Televisions,P-54704,Televisions 19,3,12485.36,5,UPI,36-45,Female,SR-234,4.6
27-10-2023,Chennai,CROMA-7218,Cameras,P-93541,Cameras 5,10,26893.05,5,Cash,36-45,Female,SR-159,4.4
24-10-2023,Kolkata,CROMA-6571,Laptops,P-77242,Laptops 20,1,28449.42,15,Credit Card,18-25,Male,SR-147,3.3
27-10-2023,Chennai,CROMA-3859,Televisions,P-62149,Televisions 17,1,15965.48,0,Cash,26-35,Non-Binary,SR-241,4.6
21-10-2023,Bangalore,CROMA-2554,Home Appliances,P-56413,Home Appliances 10,1,22500,15,Credit Card,46-60,Non-Binary,SR-608,4.1
01-10-2023,Kolkata,CROMA-6601,Cameras,P-61948,Cameras 10,1,7907.24,15,EMI,36-45,Male,SR-729,4.5
28-10-2023,Mumbai,CROMA-9006,Televisions,P-58465,Televisions 8,10,40046.62,15,Cash,26-35,Non-Binary,SR-201,3.8
06-10-2023,Mumbai,CROMA-2859,Laptops,P-17414,Laptops 1,4,45853.29,5,Debit Card,36-45,Non-Binary,SR-552,3.6
11-10-2023,Bangalore,CROMA-4001,Home Appliances,P-17347,Home Appliances 5,9,40508.06,0,Credit Card,26-35,Non-Binary,SR-670,4.4
04-10-2023,Mumbai,CROMA-6213,Televisions,P-87931,Televisions 7,8,16847.58,15,Credit Card,46-60,Non-Binary,SR-850,3.4
28-10-2023,Kolkata,CROMA-2771,Mobile Phones,P-98770,Mobile Phones 5,1,44201.74,10,Debit Card,26-35,Male,SR-615,4.4
22-10-2023,Hyderabad,CROMA-9396,Televisions,P-35973,Televisions 15,5,8199.89,15,Credit Card,46-60,Female,SR-682,4.2
18-10-2023,Hyderabad,CROMA-9361,Mobile Phones,P-28938,Mobile Phones 18,10,17449.56,10,Cash,26-35,Non-Binary,SR-356,3.6
06-10-2023,Kolkata,CROMA-2954,Laptops,P-82109,Laptops 7,3,13365.23,10,EMI,46-60,Male,SR-884,5
25-10-2023,Chennai,CROMA-7176,Televisions,P-26580,Televisions 12,2,9589.46,15,Credit Card,46-60,Male,SR-539,4.2
16-10-2023,Pune,CROMA-1873,Mobile Phones,P-72200,Mobile Phones 17,8,10215.07,0,EMI,26-35,Non-Binary,SR-507,4.3
07-10-2023,Ahmedabad,CROMA-8486,Televisions,P-33073,Televisions 20,8,34608.73,0,Credit Card,46-60,Male,SR-550,3.7
